1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
67	-0.584121	0.000000	36.207450	0.007132	0.5
68	-0.602996	0.000000	36.207450	0.008555	0.5
69	-0.642749	0.000000	36.207450	0.015727	0.5
70	-0.594746	0.000000	36.207450	0.017302	0.6
71	-0.653332	0.000000	36.207450	0.006587	0.6
72	-0.593612	0.000000	36.207450	0.013172	0.5
73	-0.619468	0.000000	36.207450	0.009791	0.5
74	-0.640103	0.000000	36.207450	0.009496	0.5
75	-0.678113	0.000000	36.207450	0.008108	0.5
76	-0.614835	0.000000	36.207450	0.029199	0.5
77	-0.677991	0.000000	36.207450	0.017046	0.5
78	-0.638681	0.000000	36.207450	0.014212	0.5
79	-0.650343	0.000000	36.207450	0.016027	0.6
80	-0.690387	0.000000	36.207450	0.017140	0.6
81	-0.675785	0.000000	36.207450	0.014380	0.5
82	-0.681429	0.000000	36.207450	0.015685	0.5
83	-0.653241	0.000000	36.207450	0.012955	0.5
84	-0.686271	0.000000	36.207450	0.009510	0.5
85	-0.717459	0.000000	36.207450	0.008812	0.5
86	-0.688790	0.000000	36.207450	0.017427	0.5
87	-0.706589	0.000000	36.207450	0.005056	0.5
88	-0.678731	0.000000	36.207450	0.007129	0.5
89	-0.701759	0.000000	36.207450	0.010680	0.6
90	-0.712513	0.000000	36.207450	0.006396	0.6
91	-0.694205	0.000000	36.207450	0.004170	0.6
92	-0.707968	0.000000	36.207450	0.007610	0.6
93	-0.676152	0.000000	36.207450	0.010587	0.6
94	-0.679327	0.000000	36.207450	0.009281	0.5
95	-0.699686	0.000000	36.207450	0.004284	0.5
96	-0.710840	0.000000	36.207450	0.002827	0.6
97	-0.727862	0.000000	36.207450	0.004078	0.5
98	-0.723652	0.000000	36.207450	0.023316	0.5
99	-0.697989	0.000000	36.207450	0.010098	0.5
100	-0.746807	0.000000	36.207450	0.016477	0.5
101	-0.702456	0.000000	36.207450	0.010497	0.6
102	-0.700232	0.000000	36.207450	0.010629	0.5
103	-0.735316	0.000000	36.207450	0.006773	0.5
104	-0.711445	0.000000	36.207450	0.017162	0.5
105	-0.703654	0.000000	36.207450	0.006770	0.5
106	-0.710935	1.000000	34.561657	0.007947	0.5
107	-0.715161	0.712305	35.019609	0.009478	0.5
108	-0.721746	1.712305	33.477731	0.012368	0.5
109	-0.754427	1.423330	33.909167	0.008402	0.5
110	-0.723111	1.134355	34.351868	0.004889	0.6
111	-0.722479	0.845380	34.806281	0.012492	0.6
112	-0.740070	0.556406	35.272876	0.005502	0.5
113	-0.706015	0.287458	35.718518	0.011266	0.6
114	-0.730724	1.287457	34.115891	0.004914	0.5
115	-0.726151	0.998482	34.564042	0.006349	0.5
116	-0.725512	1.998444	33.061213	0.015837	0.5
117	-0.747515	1.709469	33.481913	0.014503	0.5
118	-0.755005	1.420493	33.913457	0.011356	0.5
119	-0.760886	1.131518	34.356271	0.004057	0.6
120	-0.759391	0.847657	34.802655	0.015289	0.6
121	-0.755919	0.558682	35.269153	0.008778	0.6
122	-0.724168	0.269707	35.748328	0.013601	0.5
123	-0.728489	0.000000	36.207450	0.006194	0.5
124	-0.754491	0.000000	36.207450	0.004216	0.5
125	-0.766315	0.888607	34.737544	0.010233	0.6
126	-0.785800	1.888607	33.219866	0.004465	0.5
127	-0.767643	1.599887	33.644259	0.009364	0.6
128	-0.757964	1.310912	34.080026	0.013703	0.5
129	-0.774131	2.310912	32.618049	0.004250	0.5
130	-0.750674	3.310912	31.276344	0.003832	0.5
131	-0.760722	4.299981	30.053637	0.005166	0.6
132	-0.758598	4.036989	30.369324	0.003797	0.5
133	-0.754304	3.749318	30.722319	0.009344	0.5
134	-0.744257	4.749317	29.529189	0.005819	0.5
135	-0.760810	5.749317	28.425266	0.009190	0.5
136	-0.771980	5.460342	28.735700	0.007084	0.5
137	-0.779270	6.460342	27.689257	0.009909	0.6
138	-0.761529	6.171367	27.983740	0.004671	0.5
139	-0.773329	5.882392	28.284554	0.007142	0.6
140	-0.754696	6.882392	27.270130	0.008575	0.5
141	-0.764317	7.882392	26.325952	0.009507	0.6
142	-0.803447	7.593417	26.592011	0.004639	0.5
143	-0.770701	7.304442	26.863503	0.009511	0.5
144	-0.738581	7.182094	26.980126	0.002903	0.6
145	-0.777987	6.893129	27.259633	0.006315	0.6
146	-0.761664	6.605846	27.543313	0.011644	0.5
147	-0.765310	7.605846	26.580457	0.004110	0.5
148	-0.768764	7.323486	26.845440	0.006287	0.6
149	-0.735064	7.240155	26.924656	0.008395	0.6
150	-0.778155	6.951180	27.203018	0.004853	0.6
151	-0.744406	7.951066	26.263505	0.003254	0.5
152	-0.775052	8.947399	25.389732	0.006013	0.5
153	-0.797850	8.658692	25.636884	0.005860	0.6
154	-0.765092	8.369717	25.889131	0.003505	0.5
155	-0.757089	9.017577	25.330374	0.003344	0.6
156	-0.776937	8.743593	25.563705	0.006672	0.5
157	-0.762742	9.742241	24.733280	0.006207	0.5
158	-0.785235	9.453266	24.967978	0.006668	0.6
159	-0.783116	9.164304	25.207161	0.002896	0.5
160	-0.771616	10.124738	24.429329	0.009036	0.5
161	-0.748777	11.124722	23.668888	0.006845	0.7
162	-0.760249	12.124722	22.954349	0.009055	0.6
163	-0.775224	11.835747	23.156362	0.010139	0.6
164	-0.748966	11.546772	23.361962	0.005400	0.5
165	-0.767925	11.257797	23.571245	0.005459	0.6
166	-0.773288	11.709247	23.245917	0.004649	0.5
167	-0.772770	12.709247	22.556317	0.004111	0.6
168	-0.765490	13.709144	21.906517	0.004402	0.6
169	-0.742331	13.441874	22.076512	0.005527	0.5
170	-0.768400	14.399634	21.479218	0.006234	0.5
171	-0.746061	14.110661	21.655999	0.007859	0.6
172	-0.754461	15.110661	21.056287	0.002588	0.5
173	-0.787223	16.110661	20.488895	0.009494	0.5
174	-0.768645	15.821686	20.649691	0.010189	0.5
175	-0.759992	15.532711	20.813031	0.007664	0.5
176	-0.760248	15.243736	20.978975	0.010159	0.6
177	-0.776703	16.243736	20.415687	0.005410	0.6
178	-0.751494	17.177383	19.916411	0.006732	0.6
179	-0.769202	16.889108	20.067943	0.007850	0.5
180	-0.762546	16.600133	20.222174	0.009361	0.6
181	-0.756960	17.600133	19.698286	0.008467	0.6
182	-0.762872	18.600133	19.200856	0.004275	0.6
183	-0.750176	19.600133	18.727930	0.007098	0.6
184	-0.773399	19.311158	18.862183	0.003134	0.6
185	-0.749360	19.022189	18.998372	0.004493	0.5
186	-0.779288	19.981864	18.553486	0.004603	0.6
187	-0.792022	20.981802	18.111572	0.003908	0.6
188	-0.772553	21.981799	17.690196	0.006905	0.5
189	-0.770209	22.981799	17.287980	0.006527	0.6
190	-0.770756	22.692824	17.402319	0.011582	0.6
191	-0.787127	22.403849	17.518180	0.003622	0.6
192	-0.766476	22.115196	17.635463	0.004683	0.6
193	-0.786671	22.435274	17.505506	0.006936	0.5
194	-0.788006	22.146765	17.622560	0.004148	0.5
195	-0.794315	21.857826	17.741368	0.008351	0.6
196	-0.778168	21.568851	17.861803	0.009141	0.6
197	-0.775980	22.568851	17.451836	0.004087	0.6
198	-0.770061	22.279876	17.568360	0.006059	0.5
199	-0.764778	21.990906	17.686449	0.003635	0.6
200	-0.755812	21.790993	17.769077	0.003770	0.5
201	-0.770388	22.780209	17.367584	0.005130	0.6
202	-0.780613	22.503511	17.478048	0.005900	0.6
203	-0.784218	23.266858	17.176653	0.008316	0.6
204	-0.765728	24.266858	16.797200	0.002888	0.5
205	-0.781962	25.266858	16.434149	0.003211	0.6
206	-0.752410	24.978589	16.537185	0.008430	0.6
207	-0.764576	24.689614	16.641779	0.006862	0.5
208	-0.772356	24.778272	16.609549	0.011575	0.5
209	-0.745255	25.778272	16.254479	0.012408	0.5
210	-0.769606	25.489297	16.355516	0.006408	0.6
211	-0.768187	25.200322	16.457817	0.009231	0.5
212	-0.758709	24.911347	16.561406	0.006473	0.6
213	-0.732094	24.622372	16.666307	0.003777	0.5
214	-0.751795	24.858305	16.580561	0.005773	0.5
215	-0.769811	24.569341	16.685702	0.004973	0.6
216	-0.744493	24.280380	16.792183	0.003047	0.6
217	-0.770508	25.276629	16.430679	0.005613	0.6
218	-0.778577	24.987655	16.533925	0.008653	0.6
219	-0.755083	25.801502	16.246411	0.011406	0.5
220	-0.752630	26.801502	15.906539	0.007860	0.6
221	-0.752678	27.801491	15.580599	0.007079	0.6
222	-0.799589	27.512516	15.673408	0.010163	0.6
223	-0.782749	28.512516	15.356853	0.006939	0.6
224	-0.774156	29.512516	15.052833	0.006362	0.6
225	-0.767482	30.512516	14.760616	0.012411	0.6
226	-0.750863	31.512516	14.479528	0.008146	0.6
227	-0.771664	32.512515	14.208946	0.005672	0.6
228	-0.774878	32.223540	14.286093	0.004441	0.5
229	-0.735450	31.935576	14.363808	0.005590	0.6
230	-0.761632	32.507326	14.210324	0.014002	0.6
231	-0.796731	33.507326	13.949619	0.002843	0.5
232	-0.778224	34.507326	13.698308	0.006603	0.6
233	-0.780404	34.518971	13.695435	0.009543	0.6
234	-0.759303	35.518971	13.453119	0.007982	0.6
235	-0.765579	35.229996	13.522257	0.007144	0.6
236	-0.803460	36.005526	13.338294	0.007700	0.5
237	-0.751061	35.716553	13.406253	0.007717	0.6
238	-0.784662	35.427578	13.474909	0.013053	0.6
239	-0.785051	35.294136	13.506850	0.006952	0.5
240	-0.763188	35.005161	13.576542	0.004898	0.6
241	-0.783517	34.716188	13.646957	0.008916	0.6
242	-0.742753	35.659900	13.419658	0.004807	0.5
243	-0.760558	35.371504	13.488312	0.003226	0.5
244	-0.772769	35.082540	13.557811	0.005584	0.5
245	-0.783317	34.794225	13.627870	0.008708	0.6
246	-0.773057	34.505812	13.698682	0.012383	0.6
247	-0.755994	34.216940	13.770348	0.009404	0.5
248	-0.784710	33.927965	13.842793	0.008057	0.6
249	-0.782151	34.927964	13.595282	0.003954	0.7
